,niv,wap1,wap2,wap3,wap4,imb
2022-03-01 13:00:00+00:00,125.77,243.05,242.42,242.42,242.42,340.0
2022-03-01 13:30:00+00:00,188.51,255.71,251.62,250.94,250.85,315.0
2022-03-01 14:00:00+00:00,-51.79,299.5,284.39,284.39,284.39,172.1
2022-03-01 14:30:00+00:00,-88.39,233.96,236.74,236.34,236.34,143.3
2022-03-01 15:00:00+00:00,-252.86,202.04,212.69,212.7,212.7,130.0
2022-03-01 15:30:00+00:00,59.8,247.45,256.02,256.02,256.02,345.0
2022-03-01 16:00:00+00:00,60.07,218.72,226.08,226.08,226.08,344.0
2022-03-01 16:30:00+00:00,42.28,319.69,309.15,309.15,309.15,333.0
2022-03-01 17:00:00+00:00,-48.75,289.04,290.09,290.22,290.23,120.0
2022-03-01 17:30:00+00:00,-36.3,345.75,343.96,341.49,341.49,178.28
2022-03-01 18:00:00+00:00,-80.0,347.23,341.73,338.88,338.88,179.0
2022-03-01 18:30:00+00:00,-237.89,264.1,282.34,287.36,287.9,179.28
2022-03-01 19:00:00+00:00,152.49,286.0,293.32,303.75,304.22,345.0
2022-03-01 19:30:00+00:00,-26.45,255.35,258.45,260.62,260.81,189.989
2022-03-01 20:00:00+00:00,91.64,296.12,289.47,289.47,289.47,335.0
2022-03-01 20:30:00+00:00,-67.36,216.86,217.52,219.57,219.56,185.0
2022-03-01 21:00:00+00:00,60.95,236.26,235.99,235.48,235.48,296.0
2022-03-01 21:30:00+00:00,-110.13,220.87,226.26,225.9,225.9,185.0
2022-03-01 22:00:00+00:00,-236.74,194.33,197.82,190.88,190.88,185.0
2022-03-01 22:30:00+00:00,-102.48,195.91,196.21,196.21,196.21,185.05
2022-03-01 23:00:00+00:00,-133.3,190.45,190.84,190.85,190.85,185.05
2022-03-01 23:30:00+00:00,-161.47,188.24,185.69,185.69,185.69,185.0
2022-03-02 00:00:00+00:00,-407.93,199.2,198.65,198.65,198.65,170.0
2022-03-02 00:30:00+00:00,-446.73,199.13,199.6,199.51,199.51,177.0
2022-03-02 01:00:00+00:00,-623.43,159.7,162.7,162.7,162.7,175.0
2022-03-02 01:30:00+00:00,-221.3,184.58,182.68,182.68,182.68,177.0
2022-03-02 02:00:00+00:00,-282.81,172.25,175.72,175.72,175.72,165.0
2022-03-02 02:30:00+00:00,-403.71,131.41,155.23,155.53,155.53,110.0
2022-03-02 03:00:00+00:00,-235.76,139.82,139.86,139.86,139.86,110.0
2022-03-02 03:30:00+00:00,-143.65,109.06,129.85,129.85,129.85,165.0
2022-03-02 04:00:00+00:00,357.17,201.89,196.62,196.62,196.62,280.0
2022-03-02 04:30:00+00:00,268.42,200.2,195.98,195.98,195.98,278.0
2022-03-02 05:00:00+00:00,125.51,222.07,216.48,216.48,216.48,280.0
2022-03-02 05:30:00+00:00,-84.06,216.36,208.58,208.33,208.33,172.947
2022-03-02 06:00:00+00:00,192.03,200.95,201.61,201.02,201.02,275.832
2022-03-02 06:30:00+00:00,435.66,233.03,222.41,222.19,221.71,284.0
2022-03-02 07:00:00+00:00,678.11,250.51,249.05,249.05,249.05,305.0
2022-03-02 07:30:00+00:00,834.25,294.96,293.39,292.81,292.81,348.0
2022-03-02 08:00:00+00:00,231.87,243.91,245.93,245.93,245.93,284.0
2022-03-02 08:30:00+00:00,46.4,252.56,250.96,250.96,250.96,284.0
2022-03-02 09:00:00+00:00,54.21,245.43,241.16,241.16,241.16,284.0
2022-03-02 09:30:00+00:00,55.77,240.87,242.52,242.52,242.52,284.0
2022-03-02 10:00:00+00:00,171.2,255.67,250.84,250.84,250.84,284.0
2022-03-02 10:30:00+00:00,398.33,313.51,286.33,286.33,286.33,300.0
2022-03-02 11:00:00+00:00,154.25,290.5,290.27,290.27,290.27,284.0
2022-03-02 11:30:00+00:00,151.67,240.46,241.08,241.08,241.08,284.0
2022-03-02 12:00:00+00:00,184.1,249.05,252.25,252.25,252.25,284.0
2022-03-02 12:30:00+00:00,140.78,253.75,256.36,256.74,256.74,284.0
2022-03-02 13:00:00+00:00,-8.72,235.43,237.89,237.89,237.89,200.0
2022-03-02 13:30:00+00:00,-240.01,214.0,216.84,216.84,216.84,185.0
2022-03-02 14:00:00+00:00,167.39,229.03,233.67,233.67,233.67,284.0
2022-03-02 14:30:00+00:00,-10.18,236.97,237.27,237.32,237.32,200.0
2022-03-02 15:00:00+00:00,49.58,254.28,255.23,255.23,255.14,226.88
2022-03-02 15:30:00+00:00,221.05,240.4,241.96,242.07,242.07,231.58
2022-03-02 16:00:00+00:00,699.28,287.33,285.48,285.48,285.48,390.0
2022-03-02 16:30:00+00:00,397.52,342.28,331.46,330.91,330.91,307.17
2022-03-02 17:00:00+00:00,593.79,345.4,341.27,341.27,341.27,405.0
2022-03-02 17:30:00+00:00,521.45,363.58,362.42,362.42,362.42,439.672
2022-03-02 18:00:00+00:00,382.29,368.4,358.53,357.66,357.66,405.0
2022-03-02 18:30:00+00:00,240.37,350.53,346.5,345.34,345.34,312.46
2022-03-02 19:00:00+00:00,295.01,356.12,344.17,343.37,343.37,286.92
2022-03-02 19:30:00+00:00,57.67,243.78,263.65,263.45,263.51,269.89
2022-03-02 20:00:00+00:00,384.96,268.37,277.33,279.94,279.94,277.18
2022-03-02 20:30:00+00:00,454.07,264.11,261.55,262.77,262.74,281.18
2022-03-02 21:00:00+00:00,527.23,356.86,344.31,344.31,341.13,345.0
2022-03-02 21:30:00+00:00,121.87,255.99,256.88,256.88,260.36,236.88
2022-03-02 22:00:00+00:00,-39.44,242.96,243.72,244.98,247.64,182.5
2022-03-02 22:30:00+00:00,10.44,244.36,245.8,247.06,247.06,216.25
2022-03-02 23:00:00+00:00,35.62,220.29,229.9,229.9,229.9,299.0
2022-03-02 23:30:00+00:00,27.98,215.26,217.8,217.8,217.8,299.0
2022-03-03 00:00:00+00:00,310.74,271.09,268.84,268.84,268.84,330.0
2022-03-03 00:30:00+00:00,362.87,313.17,295.45,295.15,295.15,330.0
2022-03-03 01:00:00+00:00,51.47,287.81,282.33,282.04,282.04,299.0
2022-03-03 01:30:00+00:00,15.64,271.2,270.87,270.87,270.87,299.0
2022-03-03 02:00:00+00:00,-349.38,226.96,228.61,228.61,228.61,202.0
2022-03-03 02:30:00+00:00,-109.49,227.71,230.2,230.21,230.21,204.0
2022-03-03 03:00:00+00:00,-76.1,230.76,232.01,232.01,232.01,205.0
2022-03-03 03:30:00+00:00,22.13,256.44,246.36,246.36,246.36,299.0
2022-03-03 04:00:00+00:00,31.58,295.65,291.11,291.1,291.1,299.0
2022-03-03 04:30:00+00:00,-92.3,264.78,267.04,267.54,267.54,204.0
2022-03-03 05:00:00+00:00,95.18,251.8,258.89,258.92,258.92,299.0
2022-03-03 05:30:00+00:00,140.63,248.88,258.29,258.3,259.59,333.0
2022-03-03 06:00:00+00:00,131.84,246.85,251.01,252.84,252.84,333.0
2022-03-03 06:30:00+00:00,226.05,313.15,299.2,299.85,299.85,335.0
2022-03-03 07:00:00+00:00,571.0,341.63,329.7,328.1,328.1,371.24
2022-03-03 07:30:00+00:00,1075.35,397.73,395.83,394.37,393.16,388.0
2022-03-03 08:00:00+00:00,454.27,354.33,352.12,352.12,352.04,356.23
2022-03-03 08:30:00+00:00,652.39,371.86,356.93,356.93,356.93,369.0
2022-03-03 09:00:00+00:00,58.56,,360.0,360.0,360.0,388.0
2022-03-03 09:30:00+00:00,98.84,,350.0,350.0,350.0,388.0
2022-03-03 10:00:00+00:00,-31.15,,,,,217.05
2022-03-03 10:30:00+00:00,-56.25,,,,,120.0
2022-03-03 11:00:00+00:00,-82.76,,,,,120.0
2022-03-03 11:30:00+00:00,-162.05,,,,,120.0
2022-03-03 12:00:00+00:00,-94.37,,,,,217.05
2022-03-03 12:30:00+00:00,25.09,,,,,388.0
2022-03-03 13:00:00+00:00,107.19,,,,,388.0
2022-03-03 13:30:00+00:00,13.5,,,,,327.5
2022-03-03 14:00:00+00:00,-49.61,,,,,233.0
2022-03-03 14:30:00+00:00,-274.54,168.48,168.48,168.48,168.48,217.05
2022-03-03 15:00:00+00:00,79.99,335.27,335.27,335.27,335.27,369.0
2022-03-03 15:30:00+00:00,223.53,405.03,404.7,404.7,404.7,388.0
2022-03-03 16:00:00+00:00,375.45,412.4,414.94,414.94,414.94,490.0
2022-03-03 16:30:00+00:00,415.68,468.7,460.61,460.62,460.62,545.0
2022-03-03 17:00:00+00:00,151.63,424.06,423.56,423.56,423.56,525.0
2022-03-03 17:30:00+00:00,120.63,448.94,450.35,450.35,450.35,525.0
2022-03-03 18:00:00+00:00,50.73,481.81,476.87,476.87,476.87,525.0
2022-03-03 18:30:00+00:00,-244.46,346.78,380.3,380.41,380.41,233.1
2022-03-03 19:00:00+00:00,-11.7,407.32,409.05,409.05,409.05,235.05
2022-03-03 19:30:00+00:00,-155.18,326.46,339.74,339.74,339.74,160.0
2022-03-03 20:00:00+00:00,-133.6,224.86,244.63,244.68,244.68,233.2
2022-03-03 20:30:00+00:00,87.81,269.48,260.4,262.12,262.12,404.0
2022-03-03 21:00:00+00:00,240.17,283.18,279.02,279.02,279.02,375.0
2022-03-03 21:30:00+00:00,143.01,287.68,285.15,284.34,284.34,349.0
2022-03-03 22:00:00+00:00,132.04,286.48,273.09,272.83,272.83,349.0
2022-03-03 22:30:00+00:00,80.98,234.82,243.97,244.52,244.52,349.0
2022-03-03 23:00:00+00:00,291.41,299.8,297.79,297.79,297.79,340.0
2022-03-03 23:30:00+00:00,149.25,285.78,276.51,276.51,276.51,325.0
2022-03-04 00:00:00+00:00,-32.73,288.94,277.54,277.54,277.54,220.0
2022-03-04 00:30:00+00:00,-74.11,298.36,292.87,292.87,292.87,220.0
2022-03-04 01:00:00+00:00,-222.79,229.86,230.53,230.53,230.53,220.0
2022-03-04 01:30:00+00:00,-318.45,210.02,212.59,212.59,212.59,215.1
2022-03-04 02:00:00+00:00,-17.49,234.73,235.15,235.42,235.42,220.0
2022-03-04 02:30:00+00:00,100.91,263.6,252.48,252.48,252.48,325.0
2022-03-04 03:00:00+00:00,51.92,245.94,245.24,245.24,245.24,248.57
2022-03-04 03:30:00+00:00,29.43,232.47,233.19,233.18,233.18,238.56
2022-03-04 04:00:00+00:00,214.47,278.83,274.45,274.45,274.45,325.0
2022-03-04 04:30:00+00:00,220.8,306.91,293.87,293.87,293.87,384.0
2022-03-04 05:00:00+00:00,80.26,324.34,312.27,311.74,311.74,325.0
2022-03-04 05:30:00+00:00,-63.26,284.43,285.92,286.98,286.98,220.0
2022-03-04 06:00:00+00:00,118.43,310.15,310.79,310.1,310.1,356.33
2022-03-04 06:30:00+00:00,245.28,357.67,353.63,348.67,348.67,366.1
2022-03-04 07:00:00+00:00,247.5,348.38,339.55,339.55,339.55,371.1
2022-03-04 07:30:00+00:00,619.16,391.46,385.08,385.02,385.02,444.0
2022-03-04 08:00:00+00:00,201.83,367.52,370.82,370.82,370.82,444.0
2022-03-04 08:30:00+00:00,260.38,369.64,369.94,369.94,369.94,444.0
2022-03-04 09:00:00+00:00,291.72,394.06,393.12,393.12,393.12,444.0
2022-03-04 09:30:00+00:00,215.92,384.34,382.11,382.11,382.11,444.0
2022-03-04 10:00:00+00:00,110.17,381.04,379.7,379.7,379.7,444.0
2022-03-04 10:30:00+00:00,59.38,363.59,361.54,361.54,361.54,444.0
2022-03-04 11:00:00+00:00,18.9,363.19,363.19,363.19,363.19,444.0
2022-03-04 11:30:00+00:00,-64.29,336.03,337.89,337.89,337.89,245.1
2022-03-04 12:00:00+00:00,-21.15,349.32,348.3,348.3,348.3,246.0
2022-03-04 12:30:00+00:00,-276.38,299.56,313.0,313.0,313.0,245.1
2022-03-04 13:00:00+00:00,46.61,351.89,346.19,346.19,346.19,425.0
2022-03-04 13:30:00+00:00,-56.99,284.01,297.51,297.51,297.51,258.2
2022-03-04 14:00:00+00:00,-324.37,258.88,270.79,270.79,270.79,258.0
2022-03-04 14:30:00+00:00,-204.38,262.49,268.1,268.86,268.86,256.0
2022-03-04 15:00:00+00:00,-156.12,316.37,314.33,314.33,314.33,258.3
2022-03-04 15:30:00+00:00,-51.49,319.23,318.99,318.84,318.84,260.12
2022-03-04 16:00:00+00:00,65.83,308.54,309.52,309.84,309.84,490.0
2022-03-04 16:30:00+00:00,67.91,413.29,396.04,395.66,395.59,490.0
2022-03-04 17:00:00+00:00,-22.18,363.51,364.8,364.8,364.8,267.0
2022-03-04 17:30:00+00:00,-74.06,387.99,388.73,388.73,388.73,267.0
2022-03-04 18:00:00+00:00,45.87,415.35,416.97,416.97,416.97,433.5
2022-03-04 18:30:00+00:00,82.48,377.45,396.93,396.93,396.93,482.0
2022-03-04 19:00:00+00:00,326.44,464.6,454.4,453.48,453.48,482.0
2022-03-04 19:30:00+00:00,360.69,425.65,414.14,414.02,414.02,473.0
2022-03-04 20:00:00+00:00,353.03,405.3,400.78,400.92,400.92,459.0
2022-03-04 20:30:00+00:00,-26.82,391.41,374.42,372.73,372.73,270.0
2022-03-04 21:00:00+00:00,122.63,402.27,395.24,395.24,395.24,458.0
2022-03-04 21:30:00+00:00,140.13,366.97,369.04,368.28,368.28,445.0
2022-03-04 22:00:00+00:00,-156.67,351.01,347.87,348.06,348.06,267.0
2022-03-04 22:30:00+00:00,103.82,344.79,339.58,336.48,335.1,395.0
2022-03-04 23:00:00+00:00,273.92,357.5,348.97,348.97,348.97,425.0
2022-03-04 23:30:00+00:00,202.35,380.32,370.2,370.2,370.2,419.5
2022-03-05 00:00:00+00:00,140.07,376.83,373.64,373.64,373.64,419.5
2022-03-05 00:30:00+00:00,203.08,415.7,398.95,396.75,396.75,419.5
2022-03-05 01:00:00+00:00,-53.14,399.56,391.39,388.57,388.57,271.0
2022-03-05 01:30:00+00:00,-480.87,304.88,306.23,306.23,306.23,266.5
2022-03-05 02:00:00+00:00,-615.21,244.18,244.18,244.18,244.18,200.0
2022-03-05 02:30:00+00:00,-545.16,228.91,248.93,248.93,248.93,250.0
2022-03-05 03:00:00+00:00,-287.79,250.52,262.89,262.89,262.89,255.0
2022-03-05 03:30:00+00:00,-531.76,221.71,225.67,231.09,231.09,68.0
2022-03-05 04:00:00+00:00,-447.3,156.45,176.92,177.06,177.06,250.0
2022-03-05 04:30:00+00:00,-402.09,210.2,230.9,230.9,230.9,250.0
2022-03-05 05:00:00+00:00,-162.87,252.8,260.49,260.49,260.49,210.0
2022-03-05 05:30:00+00:00,-381.44,259.37,265.28,265.67,265.67,200.0
2022-03-05 06:00:00+00:00,-451.0,249.0,257.6,257.6,257.6,210.0
2022-03-05 06:30:00+00:00,-553.33,238.8,251.13,251.13,251.13,250.0
2022-03-05 07:00:00+00:00,-390.79,250.56,276.98,278.73,278.73,268.0
2022-03-05 07:30:00+00:00,-399.83,259.94,269.89,269.94,269.94,268.5
2022-03-05 08:00:00+00:00,-159.88,287.28,289.99,290.05,290.05,268.55
2022-03-05 08:30:00+00:00,88.05,369.67,367.33,365.43,365.43,348.02
2022-03-05 09:00:00+00:00,114.32,345.44,345.61,345.61,345.61,404.5
2022-03-05 09:30:00+00:00,88.52,371.91,370.06,370.06,370.06,490.0
2022-03-05 10:00:00+00:00,-56.13,394.97,389.51,389.51,389.51,271.0
2022-03-05 10:30:00+00:00,-76.62,339.65,343.72,343.76,343.76,272.05
2022-03-05 11:00:00+00:00,-273.75,324.39,328.79,328.79,328.79,272.0
2022-03-05 11:30:00+00:00,-334.11,304.19,304.16,304.16,304.16,272.0
2022-03-05 12:00:00+00:00,-289.9,287.15,289.03,289.03,289.03,269.1
2022-03-05 12:30:00+00:00,-429.8,285.79,293.63,293.63,293.63,273.0
2022-03-05 13:00:00+00:00,-475.58,273.08,277.43,277.43,277.43,273.0
2022-03-05 13:30:00+00:00,-261.36,279.08,284.86,284.86,284.86,273.0
2022-03-05 14:00:00+00:00,-178.56,277.1,280.66,280.66,280.66,273.7
2022-03-05 14:30:00+00:00,-180.21,294.4,294.45,294.45,294.45,273.7
2022-03-05 15:00:00+00:00,189.81,305.46,302.56,302.56,302.56,540.0
2022-03-05 15:30:00+00:00,58.19,401.54,398.84,398.84,398.84,400.0
2022-03-05 16:00:00+00:00,-13.29,379.55,373.48,373.48,373.48,145.0
2022-03-05 16:30:00+00:00,72.78,353.98,362.82,362.82,362.82,447.0
2022-03-05 17:00:00+00:00,271.19,411.03,411.22,411.22,411.22,447.0
2022-03-05 17:30:00+00:00,384.83,440.84,438.96,438.96,438.96,447.0
2022-03-05 18:00:00+00:00,284.7,450.05,441.07,441.07,441.07,447.0
2022-03-05 18:30:00+00:00,336.43,430.8,434.45,434.45,434.45,450.0
2022-03-05 19:00:00+00:00,211.86,429.9,430.87,430.87,430.87,447.0
2022-03-05 19:30:00+00:00,88.92,363.84,361.6,361.6,361.6,446.5
2022-03-05 20:00:00+00:00,141.61,322.51,328.02,328.02,328.02,447.0
2022-03-05 20:30:00+00:00,156.08,343.5,340.27,340.11,340.11,447.0
2022-03-05 21:00:00+00:00,-23.66,365.8,363.03,361.74,361.74,279.0
2022-03-05 21:30:00+00:00,-415.64,296.16,302.19,303.39,303.8,276.7
2022-03-05 22:00:00+00:00,-662.9,282.59,295.91,300.04,300.1,267.9
2022-03-05 22:30:00+00:00,-175.79,344.55,340.76,334.34,333.64,273.0
2022-03-05 23:00:00+00:00,-148.84,305.88,313.73,314.05,314.05,276.7
2022-03-05 23:30:00+00:00,-411.48,250.41,266.36,266.36,266.36,270.0
2022-03-06 00:00:00+00:00,-249.88,242.73,250.38,250.38,250.38,271.0
2022-03-06 00:30:00+00:00,-101.98,291.87,293.61,293.61,293.61,267.0
2022-03-06 01:00:00+00:00,-69.1,322.9,305.71,305.71,305.71,271.503
2022-03-06 01:30:00+00:00,-217.15,287.43,289.68,289.68,289.68,257.5
2022-03-06 02:00:00+00:00,-181.33,273.7,273.7,273.7,273.7,256.5
2022-03-06 02:30:00+00:00,-107.88,267.66,267.7,267.7,267.7,256.5
2022-03-06 03:00:00+00:00,36.25,280.42,279.35,279.35,279.35,350.0
2022-03-06 03:30:00+00:00,178.51,296.8,296.8,296.8,296.78,500.0
2022-03-06 04:00:00+00:00,53.2,292.21,291.24,291.24,291.24,335.0
2022-03-06 04:30:00+00:00,-255.72,275.81,274.54,274.54,274.54,150.0
2022-03-06 05:00:00+00:00,-570.89,174.12,174.12,183.46,183.73,150.0
2022-03-06 05:30:00+00:00,-700.27,172.67,177.85,177.85,180.5,150.0
2022-03-06 06:00:00+00:00,-393.34,180.63,241.2,249.0,249.77,150.0
2022-03-06 06:30:00+00:00,-442.29,162.79,175.95,186.47,186.47,150.0
2022-03-06 07:00:00+00:00,-385.84,207.18,231.38,231.42,231.42,255.0
2022-03-06 07:30:00+00:00,-44.3,267.77,266.11,267.98,267.98,260.0
2022-03-06 08:00:00+00:00,-54.03,306.67,303.02,305.28,305.28,261.0
2022-03-06 08:30:00+00:00,185.91,382.9,379.1,372.31,372.04,419.0
2022-03-06 09:00:00+00:00,-269.32,280.65,297.55,297.8,297.82,257.0
2022-03-06 09:30:00+00:00,-195.67,276.58,280.7,280.7,280.67,260.0
2022-03-06 10:00:00+00:00,-277.3,288.83,287.07,287.07,287.07,255.0
2022-03-06 10:30:00+00:00,-314.31,272.57,277.04,277.04,277.04,261.05
2022-03-06 11:00:00+00:00,-284.18,285.28,285.31,285.31,285.31,270.25
2022-03-06 11:30:00+00:00,-181.03,282.36,282.42,282.42,282.42,270.25
2022-03-06 12:00:00+00:00,-39.55,287.59,287.91,287.91,287.91,277.75
2022-03-06 12:30:00+00:00,-43.56,311.09,308.54,308.54,308.54,277.75
2022-03-06 13:00:00+00:00,-282.08,302.85,302.7,302.7,302.7,251.0
2022-03-06 13:30:00+00:00,-356.64,265.59,268.22,268.22,268.22,251.0
2022-03-06 14:00:00+00:00,-458.39,282.49,288.18,288.18,288.18,277.82
2022-03-06 14:30:00+00:00,-486.52,297.22,294.23,294.23,294.23,277.91
2022-03-06 15:00:00+00:00,-608.85,291.85,304.01,304.01,304.01,276.7
2022-03-06 15:30:00+00:00,-656.89,277.6,295.45,295.46,295.46,278.0
2022-03-06 16:00:00+00:00,-416.03,275.5,275.51,275.51,275.51,278.1
2022-03-06 16:30:00+00:00,-102.65,336.34,329.42,331.58,331.58,278.5
2022-03-06 17:00:00+00:00,17.02,357.61,351.69,351.69,351.69,443.0
2022-03-06 17:30:00+00:00,123.31,392.61,389.98,389.98,389.98,482.533
2022-03-06 18:00:00+00:00,96.74,404.97,413.1,415.53,418.13,545.5
2022-03-06 18:30:00+00:00,312.61,401.8,409.83,411.62,414.36,545.5
2022-03-06 19:00:00+00:00,231.44,471.74,471.67,471.67,471.5,480.0
2022-03-06 19:30:00+00:00,82.6,397.91,396.46,396.32,396.2,450.0
2022-03-06 20:00:00+00:00,184.3,398.89,393.5,393.5,393.5,481.0
2022-03-06 20:30:00+00:00,25.01,379.35,365.34,360.75,360.75,425.0
2022-03-06 21:00:00+00:00,153.29,365.03,359.67,358.77,358.77,419.5
2022-03-06 21:30:00+00:00,-66.82,313.1,313.81,313.81,313.81,281.5
2022-03-06 22:00:00+00:00,-169.67,375.03,345.05,345.04,345.04,270.0
2022-03-06 22:30:00+00:00,-48.22,348.66,344.9,343.53,343.53,281.5
2022-03-06 23:00:00+00:00,-261.11,311.77,311.78,311.78,311.78,256.0
2022-03-06 23:30:00+00:00,-614.4,248.4,257.05,257.05,257.05,256.0
2022-03-07 00:00:00+00:00,-502.65,244.41,246.07,246.42,246.42,256.0
2022-03-07 00:30:00+00:00,-255.52,284.39,294.42,294.43,294.43,271.0
2022-03-07 01:00:00+00:00,-194.29,335.85,335.69,335.69,335.69,271.0
2022-03-07 01:30:00+00:00,-362.65,284.96,286.79,286.79,286.79,271.0
2022-03-07 02:00:00+00:00,-538.62,257.07,269.51,269.51,269.51,271.0
2022-03-07 02:30:00+00:00,-488.48,249.92,260.83,260.83,260.83,272.1
2022-03-07 03:00:00+00:00,-78.46,301.13,298.77,298.83,298.83,273.5
2022-03-07 03:30:00+00:00,-130.2,286.16,285.15,285.5,286.04,272.5
2022-03-07 04:00:00+00:00,-29.18,330.36,321.65,321.65,321.65,273.5
2022-03-07 04:30:00+00:00,-143.67,333.15,325.09,324.01,324.02,272.1
2022-03-07 05:00:00+00:00,-286.0,307.25,337.31,337.31,337.11,270.0
2022-03-07 05:30:00+00:00,-423.72,269.12,280.69,283.96,284.5,256.0
2022-03-07 06:00:00+00:00,-187.93,388.91,376.31,377.46,378.48,270.0
2022-03-07 06:30:00+00:00,-159.56,431.43,440.15,435.43,432.09,272.5
2022-03-07 07:00:00+00:00,-85.29,328.27,360.12,360.18,360.18,273.5
2022-03-07 07:30:00+00:00,69.21,408.36,432.91,433.08,433.08,575.0
2022-03-07 08:00:00+00:00,-58.51,403.74,405.4,405.43,405.43,256.83
2022-03-07 08:30:00+00:00,19.49,461.5,444.08,441.45,441.45,575.0
2022-03-07 09:00:00+00:00,73.04,526.07,513.36,513.35,513.35,575.0
2022-03-07 09:30:00+00:00,38.18,475.65,474.5,474.48,474.48,700.0
2022-03-07 10:00:00+00:00,125.37,428.74,440.98,440.98,440.98,690.0
2022-03-07 10:30:00+00:00,181.91,441.3,444.22,446.07,446.07,500.0
2022-03-07 11:00:00+00:00,286.1,514.36,509.75,509.75,509.75,590.0
2022-03-07 11:30:00+00:00,22.66,499.33,493.48,492.93,492.93,500.0
2022-03-07 12:00:00+00:00,-112.45,470.91,472.22,472.22,472.22,331.15
2022-03-07 12:30:00+00:00,-352.46,360.84,375.78,378.48,378.48,251.0
2022-03-07 13:00:00+00:00,-509.29,380.56,388.88,388.88,388.88,251.0
2022-03-07 13:30:00+00:00,-568.19,350.89,354.14,354.14,354.14,251.0
2022-03-07 14:00:00+00:00,-848.4,282.31,295.84,304.54,304.54,330.0
2022-03-07 14:30:00+00:00,-480.15,292.89,316.45,318.47,321.96,330.0
2022-03-07 15:00:00+00:00,-432.02,301.08,330.55,331.01,331.1,330.0
2022-03-07 15:30:00+00:00,-439.79,349.83,347.97,348.07,348.07,334.75
2022-03-07 16:00:00+00:00,-113.95,376.68,374.08,374.08,374.08,340.0
2022-03-07 16:30:00+00:00,173.51,390.35,388.18,389.51,389.51,447.68
2022-03-07 17:00:00+00:00,237.68,465.31,465.31,465.31,465.32,577.57
2022-03-07 17:30:00+00:00,347.54,523.18,517.98,517.97,517.97,647.0
2022-03-07 18:00:00+00:00,157.05,543.79,537.96,537.96,537.96,593.0
2022-03-07 18:30:00+00:00,-156.3,488.37,490.48,490.48,490.48,340.0
2022-03-07 19:00:00+00:00,-246.96,468.96,468.63,468.63,468.63,337.2
2022-03-07 19:30:00+00:00,-617.1,389.95,394.71,394.71,394.71,302.0
2022-03-07 20:00:00+00:00,-75.83,385.38,385.59,385.59,385.59,337.0
2022-03-07 20:30:00+00:00,-29.2,335.47,337.14,337.29,337.29,337.2
2022-03-07 21:00:00+00:00,-147.71,301.46,315.98,319.78,319.8,171.65
2022-03-07 21:30:00+00:00,-605.96,256.04,280.73,281.09,281.09,161.0
2022-03-07 22:00:00+00:00,-275.23,215.39,258.33,260.31,260.31,161.0
2022-03-07 22:30:00+00:00,-240.05,189.95,289.35,290.24,290.24,161.0
2022-03-07 23:00:00+00:00,-94.85,290.68,292.31,292.31,292.31,240.0
2022-03-07 23:30:00+00:00,-291.74,256.1,263.84,263.84,263.84,161.0
2022-03-08 00:00:00+00:00,-254.46,155.69,171.61,171.61,171.61,-20.0
2022-03-08 00:30:00+00:00,-51.21,143.8,226.0,226.01,226.01,250.0
2022-03-08 01:00:00+00:00,13.01,307.11,309.49,309.49,309.49,410.0
2022-03-08 01:30:00+00:00,-245.43,212.12,226.07,226.07,226.07,275.05
2022-03-08 02:00:00+00:00,-96.35,273.69,278.18,278.18,278.18,291.45
2022-03-08 02:30:00+00:00,-251.61,203.62,238.02,242.69,242.69,280.47
2022-03-08 03:00:00+00:00,-433.53,83.37,106.59,106.59,106.59,165.82
2022-03-08 03:30:00+00:00,-459.89,36.0,53.54,53.54,53.54,261.0
2022-03-08 04:00:00+00:00,10.5,226.16,209.31,209.31,209.31,400.0
2022-03-08 04:30:00+00:00,31.93,263.98,239.45,238.46,238.46,400.0
2022-03-08 05:00:00+00:00,-311.66,107.28,132.1,146.49,146.49,209.53
2022-03-08 05:30:00+00:00,-207.02,259.33,258.84,260.3,261.65,283.89
2022-03-08 06:00:00+00:00,134.47,405.09,411.38,414.94,414.57,470.0
2022-03-08 06:30:00+00:00,328.54,419.09,407.21,404.48,405.85,500.0
2022-03-08 07:00:00+00:00,533.36,384.02,398.73,398.73,398.74,672.201
2022-03-08 07:30:00+00:00,244.22,520.06,486.83,486.77,486.77,575.0
2022-03-08 08:00:00+00:00,16.72,426.78,415.76,415.76,415.76,450.0
2022-03-08 08:30:00+00:00,-248.73,368.93,404.86,404.71,404.71,151.0
2022-03-08 09:00:00+00:00,-10.74,336.71,348.0,350.23,350.23,291.0
2022-03-08 09:30:00+00:00,29.12,245.64,261.16,271.53,271.53,490.0
2022-03-08 10:00:00+00:00,330.01,372.45,330.27,330.27,330.27,500.0
2022-03-08 10:30:00+00:00,390.26,476.37,369.87,363.55,363.55,500.0
2022-03-08 11:00:00+00:00,-337.98,333.84,347.3,347.3,347.3,161.0
2022-03-08 11:30:00+00:00,-384.25,297.86,304.42,304.42,304.42,161.0
